Block: 3409
Row Block TimeStamp DocumentTimestamp TraceOriginalId DocumentHash ContentHash PdfDocumentHash PdfContentHash Type DocumentCode DocumentVersion OwnerKey VersionKey OwnerSignature OwnerSignedData VersionSignature LedgerSignature LedgerSeal
31772 3409 2025-09-26T12:14:18.111Z 2025-09-26T12:14:17.553Z 44c22c6c2502c63a6f0884368f8a9eec85f3556824469f562cb6e5c7e9025713 550af385c46adfb3a15e31c13f36181e3f51a37e848f122d190a385efcc66db3 4a8f5e9939c131f71c318ae324abcf81c2775044ac519acb957856a6a3e5becf 848b01735eee9289585f6c21e697ea2b78ce5b0dbdaebb591f68a64354d53746 c0d0dfdbde96ea66b6e2da526c9951f08423d74db591b26cd96e478c26c68424 INV NEG 5 000000000000000000000000000000000000000000000000000000000000000000 02d62e4f380b904a9c32089af80797a34a061202ffc40f63a7d4d34b8266c456e2 +Xgg5yp+1tf+MAHBvXi5u3vOo7hp1fRvotzbgzWc/K4n/Sy7DgIJ802l9vqzj4CpDYCu9lSKr7Xzm3m3fIdONg== 848b01735eee9289585f6c21e697ea2b78ce5b0dbdaebb591f68a64354d53746 DR3rruZsr4AYB6/eZJYyK+BsJ1u2FPnmoUpMNWHm7PiDtQEii0ehTSdjZStQTEeRJ+4EJQXvu0dNJM7zMS4PRg== /UTe374owiqpjj29go2x3QOBODtNK6dQrvc5NtahaaCDXWFuVKHGpfV5xvCvzJB0xfOyvPl1lcROjIcFebHO2w== M1TTmdqfX6VIvhS8+kFWoQauJXb0ST0XXrTkHcO1/p6ctJJqpFqCIHSixzEo3GuQ1lmY1KqhJnm+cd9F/7V29w==
31773 3409 2025-09-26T12:14:21.048Z 2025-09-26T12:14:20.657Z 9bee2dcaae6d78bf06e4ec36d841aa421755395c701975bbd4c8c453ebc75744 9333289e6fbed47b80168fb69c763c484417aba84edf7c20728111ac208e2455 0f1666b472207d07e532100bb11bdeceddb7ed0ec81e8af283fe3659d09cd12d 4be08a9cce1ce7019ec23502a5439584f8396f35fd36cf712da3d587c805a8d4 4be08a9cce1ce7019ec23502a5439584f8396f35fd36cf712da3d587c805a8d4 CRE NEG 1 02f177a167b5359b37df5f5defdd9d1bb79721a5aaf37786be55e9e1a9739cc5ac 03022bab4f95a7d07634bcbc4679343ec8120042a6c2e6a442bc88f01a16f32ff6 RYIxU9civBTJqAEKLC57Sw6ENSxcjPgFRgdYrMi3dHyjeEzJZ8ojAxBMXuKENnUhlzw5T0HZ92bZ8qT2A5OKNA== 4be08a9cce1ce7019ec23502a5439584f8396f35fd36cf712da3d587c805a8d4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 d1+CgmXFx7Q38M9j0QULSRe/uW2KenH/Wt9+wkOsZupv8ypPZEHfhiA3TZw8soYbB47cXkRCbr520qDyGZ1LEg== MeL/zsbCipG/3rggfNoLrCcLIEw4ff4Tgzy7QNo9gE+pkMH8Ci6/FrvRa2OajlJM1a5WfcONhFLX6bGpS5C9hA==
31774 3409 2025-09-26T12:14:22.302Z 2025-09-26T12:14:21.714Z 9bee2dcaae6d78bf06e4ec36d841aa421755395c701975bbd4c8c453ebc75744 2ab2c4535e977859e387474fb793aa747dac28a34435dab8781cb56ecd9db368 1033bb126e21e9da90ca454e55525aae0257ed7a5b1547b5bbdbc849a6ff9d5f a518f6091c1c7c0ca06cabb7262dc386aa5f7b0d591bce89e0716981d0be9c67 4b023bd2d24f1b738ed36a23273cae616ebae377301789435d3c10ba361dc03f AME NEG 2 02f177a167b5359b37df5f5defdd9d1bb79721a5aaf37786be55e9e1a9739cc5ac 037c66d79e3b95d70fef8237c209e6f21c73f9ccbb26e12f102ba58d0a1734f4ec O9c0tdgYcIsow01VlMel2asOZPEMLSVyHkA93nVe9SomZIHeJTZIc0DSgisitaXRAJEyO4RX3PbXMemV0LPKZw== a518f6091c1c7c0ca06cabb7262dc386aa5f7b0d591bce89e0716981d0be9c67 26IWtNYRWSr3d59rHyIPZy8UGpvhAKxvjTAEn9t4p0PctKU5HvAql+Et3yO4VGDEEdaZJvkVAqcBOlAz8Yxnkw== Y7ZSfnhEMah8nkYK/vvX7LJLHwNXuygnps8uKbl16dXUGAnMO52LCcXz9r+ArY4LLKf1jpZpXorKnKrNtCrzbw== LQO3+HOtRpV+NDDUVz7zfzsBS368E7NWEaRpq9PW55F0LLx6FYzRuNxrETPSVHx/Z+uAWJ5xockEMDmWWeK82A==
31775 3409 2025-09-26T12:14:22.482Z 2025-09-26T12:14:22.073Z a43b93ecf5c431e7c950b153beed4ad54f1681b169d78c14b00c9fe34cb871c4 a43b93ecf5c431e7c950b153beed4ad54f1681b169d78c14b00c9fe34cb871c4 a43b93ecf5c431e7c950b153beed4ad54f1681b169d78c14b00c9fe34cb871c4 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 3408 03561587fc116286489a1d4b622a031d415830f6f030f6a682aa706fc9697556cb 03bff40bed4875a0dbdf42d03bfb095b4d8097390f59bd79f9f38dc9cf3e546602 93Wtoq8HLD0+lnm1KYIxMxE5jvwMBZIRoBd2x4dfUnJCdNYb3j6xkmgcdSmtEk1F6yMzMUztGYsaVjvn9aZm8g== a43b93ecf5c431e7c950b153beed4ad54f1681b169d78c14b00c9fe34cb871c4 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 lr0fhO3Meharxy46q0zHiFqFMWSrmuwVuMt99U8yuPT5kIFGk6h+VVnsWliKZssIGYtZBGgNJOrMnRExg/DJzQ== GQI3azuCBwtQ//AvyshSE4Vz43sPzVYtq+Y5jOskB69Ay2S4B9bPLbS9DXfckfun7heCRFHx+Db2NVKdb2jkzA==
31776 3409 2025-09-26T12:14:23.369Z 2025-09-26T12:14:22.973Z 9bee2dcaae6d78bf06e4ec36d841aa421755395c701975bbd4c8c453ebc75744 7d5c3b71f986e1b01675210af7cb2b4b17730cce40538fb546b1cce20ea9541b 4a8f5e9939c131f71c318ae324abcf81c2775044ac519acb957856a6a3e5becf 3d876c829cc80578dac51fd464d633ffeac72a7814aafee1faa52f3af290bac2 03530313d36da55a8778eee8194ac47527621251b64308ab7c9e0274e9e23c48 INV NEG 3 000000000000000000000000000000000000000000000000000000000000000000 038b1c7ac8c1d38c48b45283c21109c5ac0120802095602225fbefa2359a57cf6d cRyXrE3GdbRLKPqp7eNCCLGI/7jMrQDDHswoPXYJlDHXL+PNKBIk1bZrQzUfSNEq44De3XX4wViBs3CCw/4HiA== 3d876c829cc80578dac51fd464d633ffeac72a7814aafee1faa52f3af290bac2 JQaBTXIucZyZ1raHu07mlXCC4bGZsWfkCF58xwXHFiNT1VwDA318vHN6v5+V/IFGIPvlBejJJ3ccuu1gzw4Jcg== /KVRDF6VIy9YYzNcTmrG5BYpRjv8zjCzwIkgRHEHw6oVyXlJdA8CFnMy+foO3Fu2/eS3nU8RZ34qRHVPZetqVQ== dq4/AP37IEoS9usHQGYXvfE7scCXno3T4JD889dASDbq6IvrQEz1XAzxWhMbg659rFROYyQ+UaoH9R24Bg72XA==
31777 3409 2025-09-26T12:14:30.115Z 2025-09-26T12:14:29.937Z cd2b9614f0cdba3e430cbd0d0f4037faafb879318f8ac0739a3b55e0effe9b85 cd2b9614f0cdba3e430cbd0d0f4037faafb879318f8ac0739a3b55e0effe9b85 cd2b9614f0cdba3e430cbd0d0f4037faafb879318f8ac0739a3b55e0effe9b85 0000000000000000000000000000000000000000000000000000000000000000 0000000000000000000000000000000000000000000000000000000000000000 HBT LDG 3408 03791862d5f8ea4de050bac564a903d254af7a5e8f44e63318246108d5ff8a9e28 037ea64e8ae2853452b89c671567cae913dc03d4da42ffb9db28b4fdc831ecbf39 qpdNmBJr1FrjA0QKLnfiwEVdcf/RMlFbhE4TyUxpBk7gvj2dRjcMO5Hxc7QaJEdgJghhJCry2RhuerA2mOWtcw== cd2b9614f0cdba3e430cbd0d0f4037faafb879318f8ac0739a3b55e0effe9b85 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 SYYXOltPf1lvsfdJogtERuSjBVViNrubAF2o0IPuIC56nVJFud0iMAkBBwksGdqZyPFE3l0axyToiB/E4u+R6g== i5WnP7weA4wg/ieQCKFxdUeRROXgE8aqAK11IV/nT3Da4MXisU2x0GR2tPIBzHgdw1LT4BJ2yGyZV2m3z6ByxQ==
31778 3409 2025-09-26T12:14:33.746Z 2025-09-26T12:14:33.362Z 6e1e3e0055f3b21ad2c77b4c7c0aa7b6923bf8af385df008c4ad01dfc860d26d 4800505a27bb38c495c1a0241a30d75600e80e232f27e555c90844d9fd5f6852 0f1666b472207d07e532100bb11bdeceddb7ed0ec81e8af283fe3659d09cd12d 1540b28802bebc99aed65add34f390af3674e5eb9e1be2c45e7f6fa8e6994820 1540b28802bebc99aed65add34f390af3674e5eb9e1be2c45e7f6fa8e6994820 CRE NEG 1 02141dd03c1a469aa652d4f7c1c2c860a21ea1c49302d428bcf3e44ae2db478f9a 03246f8ae8df31554691c084681567ab26cd7044a63e11cf57f383200606375c79 9TynhtOTt2SgyrvIlMGqAdnS37mOjZiXogmEVaJWH2Tiok1c+/h8lB+kz20uwsMh+WbWDfQErU5zxbGOmdgavQ== 1540b28802bebc99aed65add34f390af3674e5eb9e1be2c45e7f6fa8e6994820 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 aJtTnHA3ocFtuNKhl3Z9Pk57DkcLnYKJ9NEoF37PmR1SuvS88evA0CQBsw/4JAfsB+mnMOvcxtJkNHWfxjo/fg== O5Vim5J/bij3sXLiTrTFTtOgN/YqcBbHnpfs/Vdm/Ub1zVKAuxBnPZ44weT76ReD1QXbSN7q3ByDW/vtfyNv/Q==
31779 3409 2025-09-26T12:14:34.524Z 2025-09-26T12:14:34.090Z 6e1e3e0055f3b21ad2c77b4c7c0aa7b6923bf8af385df008c4ad01dfc860d26d c4aff34468bacc74bf94a434595971aae29f179f973fd4dea31f0184db84bb86 4a8f5e9939c131f71c318ae324abcf81c2775044ac519acb957856a6a3e5becf 8bcb2a73c7fc25e1070a9dd85c434d2b92f857d21a6732343be3709ccf7456af af3510579297e6c3fc6c68601936f7131c4e04001490d06146d6922adfac5852 TRA NEG 2 02d674e7d3672064daf13f85c900221bc67d427f27a46955eb61741dfa624d0200 02a34a723d378d9154d85548d16585e6f33f3bb78d6461d002d1bb47eb229755ee F9OUKe7w1TAE+pjjVnmGRfFd7GSikTm3CeFUT/FK0a2tRfmQhlo2umR5psLEE3DM52ZsdXHD+ylJn5caLU9NRg== 8bcb2a73c7fc25e1070a9dd85c434d2b92f857d21a6732343be3709ccf7456af 72EMmGUhHlOwoSyL1czMBr3ciug8Athljx/sLUP0E3pnUDC3jrs0PHK7qau4kCgXOuXsrPatjt2DoYfzTC3HeA== Bj48/nm+dOr7ztk5JstGeK/l5xrr0bZp7B6TmfXMxhQ6XDbAnKFinlaLL067oUkjC630AeodDbhuwWuJysajfA== 6yifA7MNeL7GJskzb0ffLob6OG0bZ+A2mHzZf7HPVN9gl1ftTkUA8iQpjMYMEi7QPtqdQeKm3+XeZAur33SJcA==
31780 3409 2025-09-26T12:14:35.964Z 2025-09-26T12:14:35.539Z 34eeea78a5eb1672b2ced20c5869712daed18c1a5145718a9dfb92b33410a6c1 05af7000c109681b4603f87515a1a5b5501755b8c0f45f3a3248409c4a34be2b 0f1666b472207d07e532100bb11bdeceddb7ed0ec81e8af283fe3659d09cd12d 1990fb3384780ee5dc6a7015b3cc82f302aeb4e87cdd955e543b1de18c6a8f83 1990fb3384780ee5dc6a7015b3cc82f302aeb4e87cdd955e543b1de18c6a8f83 CRE NEG 1 02b09a32a68d8fba87da494812d1aa2b12e39eb62565fab747a55290ed166ce72b 038d0f9b2f3f22071778fa0a8d9dbad6825685f9417ab894ef7a390da3dfaf49e9 0E4vWpiDih9FxVUGMT3S931ZdMZkTg3Uu7OsSStHw9OrqrRZBU8o2PO6rjx2IH6OE84CpbOJSECO9HXCU9l71A== 1990fb3384780ee5dc6a7015b3cc82f302aeb4e87cdd955e543b1de18c6a8f83 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000 0XkhwEnKbvAWgc/Y7PL5zw2k5S3JCHpdBdxvTuYO4+Y2e1UqXjooCNBUGW7xbhssaOP7TrXaNqO4QTtlxjAVTA== 63FrFXJXeRH056PJyQP8+3twwSyJ5/kz+pFoEeYRUnGASGKQk8PMkjtAaHgYgHt/B9UysFoNpasvoPHKF9GUBA==
31781 3409 2025-09-26T12:14:36.681Z 2025-09-26T12:14:36.313Z 34eeea78a5eb1672b2ced20c5869712daed18c1a5145718a9dfb92b33410a6c1 b0020e066f333d62951c61c34624836ea6bc3259cd442354439be2ccf9929a44 4a8f5e9939c131f71c318ae324abcf81c2775044ac519acb957856a6a3e5becf 8609f285cc88c72f921be6fff22fcd2125f738733cf814102174001ff40343c9 aae251f193fa782349d0c3435183ef9a95dc386ee791a7d4680e097a336f46d0 INV NEG 2 000000000000000000000000000000000000000000000000000000000000000000 02f4dc725edfdcf358d61ac504069ccf449acaa3e46e050e9061982705fa993897 ixtHf9zNlP/tc0p1toMlvLgtg9Z2CGKbz1lLdHvwx2T3P/QGBmv5DXK3SZ/VSKeH7zfkcKC063y30QCnMq93tA== 8609f285cc88c72f921be6fff22fcd2125f738733cf814102174001ff40343c9 ysIy46gA/dLv3lZ1ObgAkbjwPntqhhG7oIbapzYgQTpyDbxIX4b8RwqWGVSGXuYOdr87XREGd0Mx8y7tzpHHUg== NPaiMoinaz+GY/eCccD0TdQfPeAEQiJ6Q2UJvsdB+yqpk9DK7mBjcF6lGj/ZJdIcvCT20A8keS1mDMSI0bEk/w== Sfmd0NzTWIrcEP4UR+nq/w0lZ5B6ZfJw7i3CLlDtrg1gGQbTx9IW8ME9mZ0UVphPy/B0UcsPgEnnE6q/uH6BZw==
